TransactionID,CustomerID,Date,Amount,Currency,TransactionType
2194,CUST076,2025-11-23,14508.24,USD,Deposit
2195,CUST015,2025-10-23,1275.46,USD,Deposit
2196,CUST086,2025-11-30,6274.15,USD,Withdrawal
2197,CUST095,2025-07-26,2539.35,USD,Deposit
2198,CUST097,2025-07-02,8488.58,USD,Deposit
2199,CUST024,2025-12-09,6838.69,USD,Deposit
2200,CUST095,2025-11-28,3770.5,USD,Withdrawal
2201,CUST096,2025-10-25,9872.49,USD,Withdrawal
2202,CUST077,2025-09-07,18226.38,USD,Deposit
2203,CUST048,2025-07-01,19618.64,USD,Deposit
2204,CUST062,2025-11-11,12737.71,USD,Withdrawal
2205,CUST027,2025-11-14,17132.25,USD,Deposit
2206,CUST063,2025-10-24,2176.15,USD,Withdrawal
2207,CUST014,2025-07-25,6253.64,USD,Withdrawal
2208,CUST050,2025-10-06,8145.13,USD,Withdrawal
2209,CUST016,2025-10-04,5591.39,USD,Deposit
2210,CUST052,2025-09-27,2720.68,USD,Deposit
2211,CUST020,2025-10-22,9588.33,USD,Deposit
2212,CUST082,2025-10-05,6890.08,USD,Deposit
2213,CUST027,2025-07-18,6957.43,USD,Deposit
2214,CUST047,2025-07-25,18863.03,USD,Withdrawal
2215,CUST028,2025-12-13,14894.53,USD,Withdrawal
2216,CUST081,2025-10-26,19663.03,USD,Withdrawal
2217,CUST049,2025-09-15,10751.93,USD,Deposit
2218,CUST071,2025-07-30,11131.05,USD,Deposit
2219,CUST008,2025-07-29,4116.11,USD,Deposit
2220,CUST030,2025-08-02,12388.73,USD,Deposit
2221,CUST075,2025-10-22,11257.88,USD,Withdrawal
2222,CUST077,2025-08-22,656.78,USD,Withdrawal
2223,CUST060,2025-09-26,5845.04,USD,Withdrawal
2224,CUST097,2025-12-16,7208.84,USD,Deposit
2225,CUST036,2025-11-14,9351.15,USD,Withdrawal
2226,CUST002,2025-07-17,13479.82,USD,Withdrawal
2227,CUST063,2025-07-15,7753.56,USD,Deposit
2228,CUST088,2025-11-09,7211.94,USD,Withdrawal
2229,CUST063,2025-12-27,2192.0,USD,Deposit
2230,CUST002,2025-11-16,11868.02,USD,Deposit
2231,CUST005,2025-09-07,5181.45,USD,Withdrawal
2232,CUST025,2025-07-20,15719.69,USD,Deposit
2233,CUST001,2025-09-19,16181.26,USD,Withdrawal
2234,CUST050,2025-09-30,13519.9,USD,Withdrawal
2235,CUST059,2025-09-13,16664.85,USD,Deposit
2236,CUST049,2025-12-01,2739.2,USD,Withdrawal
2237,CUST084,2025-09-26,15271.03,USD,Withdrawal
2238,CUST032,2025-07-17,9129.73,USD,Withdrawal
2239,CUST044,2025-08-25,995.67,USD,Withdrawal
2240,CUST037,2025-10-06,11886.21,USD,Deposit
2241,CUST047,2025-12-26,12245.65,USD,Withdrawal
2242,CUST014,2025-07-12,14547.6,USD,Withdrawal
2243,CUST054,2025-07-15,7672.29,USD,Deposit
2244,CUST068,2025-12-09,17344.97,USD,Deposit
2245,CUST020,2025-07-23,8472.22,USD,Withdrawal
2246,CUST068,2025-12-07,19358.43,USD,Deposit
2247,CUST057,2025-08-26,12698.38,USD,Deposit
2248,CUST053,2025-09-27,10218.8,USD,Withdrawal
2249,CUST013,2025-12-04,8108.76,USD,Deposit
2250,CUST034,2025-08-03,12924.77,USD,Withdrawal
2251,CUST022,2025-12-16,1165.11,USD,Deposit
2252,CUST039,2025-09-16,3751.83,USD,Deposit
2253,CUST044,2025-10-02,14218.43,USD,Deposit
2254,CUST077,2025-07-15,17993.88,USD,Withdrawal
2255,CUST040,2025-10-08,10961.61,USD,Deposit
2256,CUST073,2025-08-31,2462.95,USD,Deposit
2257,CUST094,2025-07-01,3695.34,USD,Deposit
2258,CUST077,2025-08-29,9151.47,USD,Deposit
2259,CUST040,2025-10-28,5500.7,USD,Deposit
2260,CUST089,2025-08-01,3714.58,USD,Withdrawal
2261,CUST065,2025-10-16,13108.39,USD,Withdrawal
2262,CUST081,2025-09-05,17628.84,USD,Deposit
2263,CUST035,2025-09-22,17865.18,USD,Deposit
2264,CUST038,2025-07-15,18186.23,USD,Withdrawal
2265,CUST054,2025-08-10,4231.68,USD,Withdrawal
2266,CUST094,2025-07-14,16271.58,USD,Withdrawal
2267,CUST029,2025-11-12,12698.17,USD,Withdrawal
2268,CUST053,2025-10-26,17016.56,USD,Withdrawal
2269,CUST053,2025-07-17,10536.6,USD,Withdrawal
2270,CUST037,2025-12-30,5403.93,USD,Deposit
2271,CUST094,2025-09-28,16039.92,USD,Deposit
2272,CUST057,2025-11-19,15975.59,USD,Withdrawal
2273,CUST085,2025-09-04,12759.76,USD,Deposit
2274,CUST052,2025-09-22,14410.7,USD,Deposit
2275,CUST057,2025-08-22,5034.48,USD,Withdrawal
2276,CUST041,2025-08-18,922.45,USD,Withdrawal
2277,CUST082,2025-09-21,19999.73,USD,Deposit
2278,CUST087,2025-12-18,8771.32,USD,Deposit
2279,CUST073,2025-09-27,7223.09,USD,Deposit
2280,CUST041,2025-09-04,2151.95,USD,Withdrawal
2281,CUST083,2025-11-17,1933.02,USD,Deposit
2282,CUST035,2025-08-03,19200.41,USD,Withdrawal
2283,CUST003,2025-11-18,10323.54,USD,Deposit
2284,CUST074,2025-10-09,17562.3,USD,Deposit
2285,CUST047,2025-08-17,7140.1,USD,Deposit
2286,CUST055,2025-08-16,2437.37,USD,Withdrawal
2287,CUST081,2025-09-10,17538.5,USD,Withdrawal
2288,CUST081,2025-08-12,10966.43,USD,Withdrawal
2289,CUST049,2025-10-19,9766.11,USD,Deposit
2290,CUST091,2025-08-06,8235.87,USD,Withdrawal
2291,CUST070,2025-11-02,1540.04,USD,Withdrawal
2292,CUST060,2025-11-16,6072.38,USD,Withdrawal
2293,CUST022,2025-10-11,9195.05,USD,Deposit
2294,CUST047,2025-09-13,14990.11,USD,Withdrawal
2295,CUST013,2025-12-04,17259.38,USD,Deposit
2296,CUST011,2025-09-17,4864.52,USD,Withdrawal
2297,CUST022,2025-11-20,3608.08,USD,Deposit
2298,CUST063,2025-11-06,18962.21,USD,Withdrawal
2299,CUST009,2025-09-29,4645.7,USD,Withdrawal
2300,CUST054,2025-09-06,18622.16,USD,Withdrawal
2301,CUST092,2025-07-13,15766.17,USD,Deposit
2302,CUST080,2025-11-16,11453.53,USD,Deposit
2303,CUST025,2025-12-09,5569.01,USD,Deposit
2304,CUST075,2025-12-12,1593.68,USD,Withdrawal
2305,CUST077,2025-09-11,14506.06,USD,Withdrawal
2306,CUST088,2025-07-30,13946.69,USD,Withdrawal
2307,CUST041,2025-09-28,12382.43,USD,Deposit
2308,CUST005,2025-08-12,2041.32,USD,Withdrawal
2309,CUST017,2025-08-16,16912.5,USD,Deposit
2310,CUST031,2025-12-03,14688.67,USD,Deposit
2311,CUST081,2025-11-28,17296.75,USD,Deposit
2312,CUST042,2025-10-28,16569.86,USD,Deposit
2313,CUST099,2025-10-06,981.74,USD,Deposit
2314,CUST028,2025-09-08,17861.93,USD,Deposit
2315,CUST039,2025-10-14,5020.98,USD,Withdrawal
2316,CUST057,2025-08-20,9576.41,USD,Withdrawal
2317,CUST100,2025-12-26,12342.39,USD,Withdrawal
2318,CUST099,2025-11-09,16622.39,USD,Deposit
2319,CUST040,2025-11-04,17345.75,USD,Deposit
2320,CUST094,2025-08-26,8560.48,USD,Deposit
2321,CUST055,2025-11-14,7828.69,USD,Withdrawal
2322,CUST048,2025-12-02,19539.46,USD,Deposit
2323,CUST064,2025-07-14,10721.84,USD,Withdrawal
2324,CUST070,2025-12-28,4938.35,USD,Deposit
2325,CUST078,2025-12-18,7615.11,USD,Deposit
2326,CUST083,2025-07-12,2047.13,USD,Withdrawal
2327,CUST026,2025-08-30,17770.84,USD,Withdrawal
2328,CUST024,2025-12-19,10438.55,USD,Withdrawal
2329,CUST077,2025-12-19,4743.44,USD,Withdrawal
2330,CUST066,2025-10-11,18573.44,USD,Withdrawal
2331,CUST026,2025-12-21,228.65,USD,Withdrawal
2332,CUST002,2025-09-13,14835.06,USD,Withdrawal
2333,CUST080,2025-07-10,14688.04,USD,Deposit
2334,CUST025,2025-08-09,4474.3,USD,Withdrawal
2335,CUST043,2025-10-18,2058.25,USD,Deposit
2336,CUST085,2025-10-03,19206.24,USD,Deposit
2337,CUST061,2025-07-19,2830.93,USD,Withdrawal
2338,CUST004,2025-07-29,17377.68,USD,Deposit
2339,CUST042,2025-10-03,19757.25,USD,Deposit
2340,CUST029,2025-12-30,4118.58,USD,Deposit
2341,CUST044,2025-12-23,7423.97,USD,Withdrawal
2342,CUST088,2025-11-28,11337.22,USD,Deposit
2343,CUST033,2025-10-30,2750.7,USD,Withdrawal
2344,CUST017,2025-09-08,11437.64,USD,Deposit
2345,CUST042,2025-07-26,5610.94,USD,Withdrawal
2346,CUST070,2025-10-02,4490.86,USD,Withdrawal
2347,CUST029,2025-08-18,14040.4,USD,Deposit
2348,CUST016,2025-07-30,1242.17,USD,Withdrawal
2349,CUST081,2025-11-22,8258.79,USD,Deposit
2350,CUST037,2025-12-04,12541.34,USD,Deposit
2351,CUST082,2025-07-08,742.07,USD,Deposit
2352,CUST071,2025-10-20,8993.4,USD,Withdrawal
2353,CUST039,2025-08-07,5003.87,USD,Withdrawal
2354,CUST046,2025-11-27,16227.9,USD,Withdrawal
2355,CUST033,2025-11-06,15179.14,USD,Withdrawal
2356,CUST042,2025-12-22,5918.29,USD,Deposit
2357,CUST036,2025-12-11,2141.15,USD,Deposit
2358,CUST096,2025-12-05,16813.96,USD,Deposit
2359,CUST022,2025-07-06,19823.87,USD,Withdrawal
2360,CUST078,2025-09-15,1610.01,USD,Withdrawal
2361,CUST080,2025-12-29,8292.49,USD,Deposit
2362,CUST024,2025-07-13,267.31,USD,Deposit
2363,CUST046,2025-12-29,17492.08,USD,Withdrawal
2364,CUST039,2025-09-13,7089.87,USD,Deposit
2365,CUST026,2025-07-11,17538.97,USD,Deposit
2366,CUST052,2025-11-24,7800.29,USD,Deposit
2367,CUST079,2025-10-29,14700.42,USD,Withdrawal
2368,CUST067,2025-10-30,12151.5,USD,Deposit
2369,CUST021,2025-09-22,14817.43,USD,Withdrawal
2370,CUST046,2025-07-12,7009.14,USD,Withdrawal
2371,CUST028,2025-12-02,11967.09,USD,Deposit
2372,CUST089,2025-10-10,13196.67,USD,Deposit
2373,CUST039,2025-07-09,2011.89,USD,Withdrawal
2374,CUST061,2025-07-25,7259.25,USD,Deposit
2375,CUST001,2025-08-24,3086.0,USD,Deposit
2376,CUST081,2025-12-26,17621.42,USD,Withdrawal
2377,CUST006,2025-08-15,11994.23,USD,Deposit
2378,CUST072,2025-11-26,4483.65,USD,Withdrawal
2379,CUST054,2025-08-12,962.21,USD,Withdrawal
2380,CUST026,2025-12-20,10870.91,USD,Withdrawal
2381,CUST028,2025-10-10,8201.94,USD,Withdrawal
2382,CUST018,2025-07-30,13390.62,USD,Withdrawal
2383,CUST098,2025-11-28,15873.55,USD,Withdrawal
2384,CUST066,2025-08-17,14993.25,USD,Deposit
2385,CUST035,2025-08-21,18951.43,USD,Withdrawal
2386,CUST048,2025-09-17,9520.12,USD,Deposit
2387,CUST023,2025-09-22,19870.92,USD,Withdrawal
2388,CUST040,2025-11-01,1852.96,USD,Deposit
2389,CUST077,2025-10-06,6275.59,USD,Withdrawal
2390,CUST026,2025-11-07,7549.56,USD,Withdrawal
2391,CUST045,2025-07-11,16708.35,USD,Withdrawal
2392,CUST063,2025-12-04,16790.93,USD,Withdrawal
2393,CUST032,2025-07-15,19421.71,USD,Deposit
2394,CUST043,2025-10-21,11225.94,USD,Deposit
2395,CUST078,2025-09-09,8365.3,USD,Deposit
2396,CUST028,2025-08-13,4267.17,USD,Withdrawal
2397,CUST042,2025-11-18,12797.64,USD,Deposit
2398,CUST025,2025-07-12,12942.23,USD,Deposit
2399,CUST097,2025-09-21,16359.99,USD,Deposit
2400,CUST043,2025-08-07,2533.41,USD,Withdrawal
2401,CUST040,2025-11-19,12398.81,USD,Deposit
2402,CUST013,2025-10-11,13940.37,USD,Withdrawal
2403,CUST045,2025-12-14,11031.35,USD,Deposit
2404,CUST063,2025-09-10,1558.09,USD,Withdrawal
2405,CUST070,2025-11-27,6886.21,USD,Withdrawal
2406,CUST003,2025-11-07,13228.57,USD,Deposit
2407,CUST089,2025-07-01,12151.21,USD,Withdrawal
2408,CUST065,2025-10-04,9928.05,USD,Deposit
2409,CUST027,2025-07-22,3662.56,USD,Withdrawal
2410,CUST084,2025-08-21,18350.45,USD,Deposit
2411,CUST068,2025-09-29,4765.44,USD,Deposit
2412,CUST083,2025-11-07,16507.66,USD,Deposit
2413,CUST005,2025-07-11,11026.07,USD,Withdrawal
2414,CUST056,2025-07-13,7448.32,USD,Deposit
2415,CUST039,2025-07-16,1860.98,USD,Deposit
2416,CUST073,2025-09-24,16208.68,USD,Withdrawal
2417,CUST007,2025-12-27,16417.38,USD,Deposit
2418,CUST008,2025-08-04,2709.66,USD,Deposit
2419,CUST072,2025-09-20,11544.92,USD,Deposit
2420,CUST042,2025-12-11,12598.38,USD,Withdrawal
2421,CUST058,2025-11-07,5701.7,USD,Deposit
2422,CUST037,2025-07-22,15927.48,USD,Deposit
2423,CUST042,2025-12-04,10146.5,USD,Withdrawal
2424,CUST090,2025-11-29,13978.3,USD,Deposit
2425,CUST078,2025-07-08,115.12,USD,Withdrawal
2426,CUST020,2025-11-01,6402.93,USD,Withdrawal
2427,CUST075,2025-10-12,14369.57,USD,Withdrawal
2428,CUST002,2025-09-11,12865.83,USD,Withdrawal
2429,CUST040,2025-11-07,3208.48,USD,Withdrawal
2430,CUST032,2025-07-17,15011.51,USD,Withdrawal
2431,CUST033,2025-11-02,2784.98,USD,Deposit
2432,CUST018,2025-12-15,6467.12,USD,Deposit
2433,CUST035,2025-11-06,2281.73,USD,Withdrawal
2434,CUST062,2025-09-01,17730.49,USD,Withdrawal
2435,CUST079,2025-12-02,14940.98,USD,Deposit
2436,CUST090,2025-09-20,4378.16,USD,Withdrawal
2437,CUST004,2025-12-14,1392.94,USD,Deposit
2438,CUST063,2025-12-31,18934.07,USD,Deposit
2439,CUST010,2025-09-13,1952.38,USD,Withdrawal
2440,CUST005,2025-08-02,1308.0,USD,Deposit
2441,CUST037,2025-09-14,7995.61,USD,Deposit
2442,CUST082,2025-10-25,624.77,USD,Deposit
2443,CUST028,2025-09-08,15331.35,USD,Withdrawal
2444,CUST071,2025-07-31,739.18,USD,Deposit
2445,CUST100,2025-12-19,7554.06,USD,Deposit
2446,CUST044,2025-12-26,19488.21,USD,Deposit
2447,CUST003,2025-08-21,1050.09,USD,Withdrawal
2448,CUST059,2025-11-26,1899.02,USD,Withdrawal
2449,CUST029,2025-12-21,10121.0,USD,Deposit
2450,CUST043,2025-10-21,7346.41,USD,Deposit
2451,CUST009,2025-10-19,6103.65,USD,Deposit
2452,CUST085,2025-11-05,3062.94,USD,Withdrawal
2453,CUST026,2025-11-15,16840.55,USD,Deposit
2454,CUST029,2025-07-20,13709.32,USD,Deposit
2455,CUST070,2025-09-14,4411.58,USD,Withdrawal
2456,CUST032,2025-12-13,10235.54,USD,Withdrawal
2457,CUST025,2025-08-04,18410.33,USD,Withdrawal
2458,CUST041,2025-12-23,3930.22,USD,Deposit
2459,CUST018,2025-12-09,16825.59,USD,Deposit
2460,CUST024,2025-11-22,16176.16,USD,Withdrawal
2461,CUST022,2025-11-20,6267.1,USD,Withdrawal
2462,CUST041,2025-09-24,2528.52,USD,Withdrawal
2463,CUST005,2025-07-13,4164.23,USD,Withdrawal
2464,CUST040,2025-10-01,17468.3,USD,Deposit
2465,CUST005,2025-09-03,2740.2,USD,Deposit
2466,CUST016,2025-12-06,17461.56,USD,Deposit
2467,CUST074,2025-08-17,17130.37,USD,Deposit
2468,CUST086,2025-07-10,1824.29,USD,Deposit
2469,CUST050,2025-07-21,6067.37,USD,Deposit
2470,CUST017,2025-08-15,7203.74,USD,Deposit
2471,CUST025,2025-08-12,7401.85,USD,Deposit
2472,CUST059,2025-10-13,7098.99,USD,Withdrawal
2473,CUST090,2025-07-28,13177.68,USD,Withdrawal
2474,CUST051,2025-08-09,5503.83,USD,Deposit
2475,CUST031,2025-09-24,13366.28,USD,Withdrawal
2476,CUST093,2025-09-29,16329.37,USD,Deposit
2477,CUST026,2025-10-25,14026.65,USD,Deposit
2478,CUST097,2025-12-10,19406.31,USD,Deposit
2479,CUST008,2025-07-02,1243.14,USD,Deposit
2480,CUST038,2025-09-14,3055.82,USD,Withdrawal
2481,CUST057,2025-09-19,13040.31,USD,Deposit
2482,CUST088,2025-10-09,7646.23,USD,Deposit
2483,CUST040,2025-07-23,8390.39,USD,Withdrawal
2484,CUST037,2025-11-10,10197.57,USD,Withdrawal
2485,CUST057,2025-11-26,13297.15,USD,Withdrawal
2486,CUST032,2025-07-03,10611.94,USD,Deposit
2487,CUST058,2025-07-09,19998.65,USD,Deposit
2488,CUST068,2025-11-14,19909.73,USD,Withdrawal
2489,CUST049,2025-11-22,13674.74,USD,Withdrawal
2490,CUST050,2025-09-08,8707.92,USD,Withdrawal
2491,CUST090,2025-07-01,11079.92,USD,Deposit
2492,CUST040,2025-07-05,12742.03,USD,Withdrawal
2493,CUST071,2025-07-19,15480.73,USD,Deposit
2494,CUST063,2025-08-07,7604.92,USD,Withdrawal
2495,CUST096,2025-09-11,5269.86,USD,Deposit
2496,CUST005,2025-08-01,4445.43,USD,Withdrawal
2497,CUST026,2025-12-21,8758.88,USD,Withdrawal
2498,CUST043,2025-10-04,13896.69,USD,Withdrawal
2499,CUST039,2025-12-25,19999.18,USD,Deposit
2500,CUST026,2025-12-01,7172.02,USD,Deposit
2501,CUST012,2025-07-26,18153.79,USD,Deposit
2502,CUST096,2025-09-01,7631.23,USD,Deposit
2503,CUST016,2025-12-23,19509.77,USD,Deposit
2504,CUST089,2025-10-08,18896.86,USD,Deposit
2505,CUST075,2025-12-23,18848.72,USD,Withdrawal
2506,CUST046,2025-10-31,10942.31,USD,Withdrawal
2507,CUST057,2025-11-05,10307.74,USD,Withdrawal
2508,CUST062,2025-08-06,19399.56,USD,Deposit
2509,CUST066,2025-08-15,10805.25,USD,Deposit
2510,CUST003,2025-10-09,14332.43,USD,Deposit
2511,CUST072,2025-10-29,18903.19,USD,Deposit
2512,CUST086,2025-12-25,13811.88,USD,Withdrawal
2513,CUST017,2025-11-16,19240.02,USD,Withdrawal
2514,CUST049,2025-09-24,17680.44,USD,Deposit
2515,CUST078,2025-07-04,12040.63,USD,Deposit
2516,CUST043,2025-10-23,3257.63,USD,Withdrawal
2517,CUST079,2025-08-13,16210.6,USD,Deposit
2518,CUST002,2025-07-23,3542.3,USD,Deposit
2519,CUST034,2025-08-29,2713.59,USD,Deposit
2520,CUST001,2025-07-25,6421.83,USD,Deposit
2521,CUST007,2025-10-08,13365.43,USD,Withdrawal
2522,CUST026,2025-07-09,8027.52,USD,Deposit
2523,CUST053,2025-09-22,4741.99,USD,Withdrawal
2524,CUST096,2025-12-30,7996.83,USD,Withdrawal
2525,CUST069,2025-08-02,8913.84,USD,Withdrawal
2526,CUST076,2025-08-04,13166.89,USD,Deposit
2527,CUST050,2025-08-12,5397.82,USD,Deposit
2528,CUST005,2025-10-22,12851.19,USD,Deposit
2529,CUST008,2025-09-08,1310.37,USD,Withdrawal
2530,CUST050,2025-08-16,9747.08,USD,Withdrawal
2531,CUST039,2025-09-27,12150.6,USD,Withdrawal
2532,CUST002,2025-08-17,7977.4,USD,Withdrawal
2533,CUST059,2025-07-20,14713.64,USD,Withdrawal
2534,CUST080,2025-12-12,18849.66,USD,Withdrawal
2535,CUST049,2025-12-26,17226.96,USD,Deposit
2536,CUST015,2025-11-14,14855.68,USD,Withdrawal
2537,CUST086,2025-11-19,16498.35,USD,Withdrawal
2538,CUST020,2025-10-13,6482.48,USD,Deposit
2539,CUST068,2025-10-26,14078.7,USD,Deposit
2540,CUST072,2025-08-09,6261.98,USD,Withdrawal
2541,CUST065,2025-12-15,18289.05,USD,Deposit
2542,CUST016,2025-12-01,3081.28,USD,Deposit
2543,CUST067,2025-09-21,18754.98,USD,Withdrawal
2544,CUST098,2025-12-01,12872.26,USD,Withdrawal
2545,CUST035,2025-08-22,17371.65,USD,Deposit
2546,CUST086,2025-10-30,12199.87,USD,Withdrawal
2547,CUST057,2025-08-24,12662.76,USD,Withdrawal
2548,CUST052,2025-09-01,15180.48,USD,Withdrawal
2549,CUST080,2025-08-07,2177.22,USD,Withdrawal
2550,CUST037,2025-07-14,13703.37,USD,Withdrawal
2551,CUST045,2025-09-12,13801.16,USD,Deposit
2552,CUST037,2025-10-13,18233.57,USD,Deposit
2553,CUST017,2025-10-26,16013.69,USD,Withdrawal
2554,CUST040,2025-08-30,10080.28,USD,Withdrawal
2555,CUST062,2025-12-26,17707.92,USD,Deposit
2556,CUST092,2025-09-26,7145.34,USD,Deposit
2557,CUST042,2025-08-29,17301.04,USD,Withdrawal
2558,CUST077,2025-08-28,15676.15,USD,Deposit
2559,CUST048,2025-07-04,13959.78,USD,Deposit
2560,CUST030,2025-12-06,17096.98,USD,Withdrawal
2561,CUST075,2025-09-24,7757.56,USD,Withdrawal
2562,CUST031,2025-09-10,2097.66,USD,Deposit
2563,CUST037,2025-11-13,9409.28,USD,Deposit
2564,CUST081,2025-07-13,9918.48,USD,Deposit
2565,CUST067,2025-10-23,19956.88,USD,Deposit
2566,CUST047,2025-12-10,1265.27,USD,Withdrawal
2567,CUST059,2025-10-22,10311.28,USD,Withdrawal
2568,CUST098,2025-07-29,2769.79,USD,Withdrawal
2569,CUST008,2025-12-08,18608.51,USD,Deposit
2570,CUST085,2025-07-18,18627.35,USD,Deposit
2571,CUST017,2025-09-27,10735.8,USD,Deposit
2572,CUST073,2025-10-04,13756.0,USD,Withdrawal
2573,CUST024,2025-12-10,3174.41,USD,Withdrawal
2574,CUST084,2025-08-14,2270.68,USD,Deposit
2575,CUST051,2025-09-09,1073.13,USD,Deposit
2576,CUST022,2025-10-08,13423.93,USD,Withdrawal
2577,CUST083,2025-07-20,4599.55,USD,Deposit
2578,CUST046,2025-10-18,8198.58,USD,Deposit
2579,CUST097,2025-08-22,16261.57,USD,Deposit
2580,CUST023,2025-09-10,16740.12,USD,Deposit
2581,CUST016,2025-08-30,5351.7,USD,Withdrawal
2582,CUST049,2025-12-03,416.56,USD,Deposit
2583,CUST031,2025-10-16,9340.29,USD,Withdrawal
2584,CUST048,2025-07-29,12017.79,USD,Deposit
2585,CUST042,2025-07-06,5880.08,USD,Withdrawal
2586,CUST090,2025-10-17,14618.9,USD,Withdrawal
2587,CUST041,2025-09-16,18437.93,USD,Withdrawal
2588,CUST058,2025-07-17,9411.74,USD,Withdrawal
2589,CUST085,2025-07-25,7928.7,USD,Deposit
2590,CUST074,2025-07-29,172.47,USD,Withdrawal
2591,CUST095,2025-08-11,245.38,USD,Deposit
2592,CUST016,2025-12-01,10454.61,USD,Withdrawal
2593,CUST089,2025-11-29,11824.48,USD,Withdrawal
2594,CUST014,2025-12-04,5119.89,USD,Deposit
2595,CUST058,2025-12-18,259.54,USD,Deposit
2596,CUST100,2025-07-09,14315.34,USD,Deposit
2597,CUST060,2025-07-24,13493.43,USD,Deposit
2598,CUST084,2025-07-29,3434.3,USD,Withdrawal
2599,CUST084,2025-08-31,12245.56,USD,Withdrawal
2600,CUST062,2025-09-25,19264.65,USD,Withdrawal
2601,CUST035,2025-09-16,6977.52,USD,Deposit
2602,CUST027,2025-10-31,7267.4,USD,Deposit
2603,CUST069,2025-09-12,6670.51,USD,Withdrawal
2604,CUST014,2025-10-31,1811.95,USD,Deposit
2605,CUST078,2025-12-27,12907.38,USD,Withdrawal
2606,CUST074,2025-10-06,5404.41,USD,Deposit
2607,CUST051,2025-12-15,4577.32,USD,Withdrawal
2608,CUST016,2025-12-01,4873.94,USD,Withdrawal
2609,CUST048,2025-10-11,10699.7,USD,Withdrawal
2610,CUST035,2025-09-11,15910.38,USD,Deposit
2611,CUST027,2025-07-20,9391.2,USD,Withdrawal
2612,CUST074,2025-09-10,16180.05,USD,Deposit
2613,CUST018,2025-12-11,9247.17,USD,Withdrawal
2614,CUST100,2025-08-12,11250.71,USD,Deposit
2615,CUST036,2025-11-30,8682.84,USD,Withdrawal
2616,CUST098,2025-11-26,13782.52,USD,Deposit
2617,CUST084,2025-09-06,17930.76,USD,Deposit
2618,CUST016,2025-08-29,2888.07,USD,Withdrawal
2619,CUST045,2025-12-17,5446.39,USD,Withdrawal
2620,CUST003,2025-08-11,3712.85,USD,Withdrawal
2621,CUST027,2025-10-20,7297.72,USD,Deposit
2622,CUST063,2025-07-13,5091.29,USD,Withdrawal
2623,CUST033,2025-07-15,4305.56,USD,Withdrawal
2624,CUST069,2025-08-21,3256.32,USD,Deposit
2625,CUST066,2025-07-18,5542.24,USD,Deposit
2626,CUST092,2025-12-31,8062.65,USD,Deposit
2627,CUST024,2025-12-18,16152.63,USD,Withdrawal
2628,CUST056,2025-08-12,17232.9,USD,Withdrawal
2629,CUST096,2025-09-24,14624.09,USD,Deposit
2630,CUST099,2025-10-03,2577.39,USD,Deposit
2631,CUST086,2025-08-04,9794.41,USD,Deposit
2632,CUST076,2025-11-27,3332.71,USD,Deposit
2633,CUST087,2025-11-01,16816.39,USD,Deposit
2634,CUST026,2025-11-28,1982.12,USD,Deposit
2635,CUST099,2025-07-31,140.07,USD,Withdrawal
2636,CUST025,2025-07-30,14389.35,USD,Deposit
2637,CUST050,2025-11-11,19372.49,USD,Withdrawal
2638,CUST062,2025-07-29,9188.23,USD,Deposit
2639,CUST058,2025-11-04,17525.11,USD,Withdrawal
2640,CUST078,2025-08-22,19603.27,USD,Deposit
2641,CUST052,2025-08-25,15188.01,USD,Deposit
2642,CUST099,2025-10-21,7159.74,USD,Deposit
2643,CUST069,2025-09-24,16863.72,USD,Deposit
2644,CUST048,2025-11-22,10248.6,USD,Deposit
2645,CUST038,2025-12-02,17561.43,USD,Withdrawal
2646,CUST089,2025-12-26,12258.68,USD,Deposit
2647,CUST011,2025-10-04,17522.51,USD,Withdrawal
2648,CUST016,2025-09-16,4591.05,USD,Withdrawal
2649,CUST015,2025-10-20,16297.19,USD,Withdrawal
2650,CUST092,2025-07-17,8224.9,USD,Withdrawal
2651,CUST004,2025-11-14,13284.75,USD,Deposit
2652,CUST064,2025-09-22,15217.88,USD,Deposit
2653,CUST057,2025-11-29,17360.06,USD,Withdrawal
2654,CUST002,2025-12-28,2133.62,USD,Deposit
2655,CUST051,2025-08-12,16648.33,USD,Withdrawal
2656,CUST040,2025-08-22,5777.42,USD,Deposit
2657,CUST041,2025-12-22,3359.64,USD,Withdrawal
2658,CUST051,2025-09-22,5003.05,USD,Withdrawal
2659,CUST030,2025-11-13,17262.37,USD,Withdrawal
2660,CUST045,2025-11-29,5072.14,USD,Withdrawal
2661,CUST067,2025-08-11,4654.81,USD,Withdrawal
2662,CUST087,2025-12-19,13465.19,USD,Deposit
2663,CUST092,2025-12-22,2076.1,USD,Withdrawal
2664,CUST020,2025-12-15,1237.4,USD,Deposit
2665,CUST071,2025-09-25,7706.63,USD,Deposit
2666,CUST052,2025-11-17,15421.76,USD,Withdrawal
2667,CUST076,2025-12-03,16872.5,USD,Deposit
2668,CUST083,2025-12-16,4680.36,USD,Deposit
2669,CUST046,2025-10-09,2893.84,USD,Deposit
2670,CUST070,2025-09-16,19113.98,USD,Withdrawal
2671,CUST033,2025-08-24,13841.78,USD,Deposit
2672,CUST032,2025-11-04,16192.06,USD,Withdrawal
2673,CUST017,2025-08-21,6345.46,USD,Deposit
2674,CUST038,2025-12-21,13870.23,USD,Deposit
2675,CUST021,2025-08-04,17988.41,USD,Withdrawal
2676,CUST031,2025-08-23,11989.04,USD,Deposit
